TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
SP1,BACE1,Activation,21712774;22275252
SP1,BACE1,Unknown,15681800;15857888
SP1,BACE2,Unknown,15857888
SP1,BAX,Unknown,11278953
SP1,BCL2,Unknown,10542244
SP1,C4A,Unknown,9574539
SP1,C4B,Unknown,9574539
SP1,CASP3,Unknown,11773055
SP1,CAT,Unknown,11479230
SP1,CAV1,Unknown,10684646
SP1,CBS,Unknown,11415440;14670973;20392694
SP1,CCK,Unknown,8561897
SP1,CCL2,Activation,10644332
SP1,CCL2,Unknown,12488502
SP1,CCL5,Unknown,11259372
SP1,CD14,Activation,17203216
SP1,CD14,Unknown,11698458
SP1,CD28,Unknown,10510368
SP1,CD2AP,Activation,21604172
SP1,CD44,Activation,12972613
SP1,CDK6,Repression,11297539
SP1,CDKN1A,Activation,10878024;12434298;12665570;14527674;15033443;15041706;15961274;17026958
SP1,CDKN1A,Repression,12773551;18210215
SP1,CDKN1A,Unknown,10506225;10649433;14529564;17885207;18270969;21325288;21858218
SP1,CDKN1B,Activation,12907235;15064717;16518840
SP1,CDKN1B,Unknown,10542271;15951157;22415074
SP1,CDKN2A,Activation,21830402
SP1,CDKN2A,Unknown,10649433;17370299
SP1,CHI3L1,Unknown,12933821
SP1,CHRNB4,Unknown,10771000
SP1,COL11A2,Activation,16734381
SP1,CREB1,Unknown,17937658
SP1,CRMP1,Unknown,18524846
SP1,CTSB,Unknown,10701774
SP1,CTSL,Activation,11742542
SP1,CXADR,Unknown,22190856
SP1,CYP17A1,Unknown,11379008;11463853
SP1,CYP1B1,Activation,12801909
SP1,CYP3A4,Unknown,15100175
SP1,CYP3A5,Unknown,11485307
SP1,DMRT1,Unknown,11870074
SP1,DNMT1,Activation,19211935;20570896
SP1,DNMT1,Repression,20570896
SP1,DNMT1,Unknown,19201992
SP1,DNMT3B,Activation,15362956
SP1,DPYSL2,Unknown,15207709
SP1,E2F1,Unknown,10446910
SP1,EGF,Unknown,2833511
SP1,EGFR,Repression,18202149
SP1,EGFR,Unknown,10830317;18575762;19538880;21464950
SP1,EGR1,Activation,8349585
SP1,EGR1,Unknown,10826704
SP1,ELF4,Activation,15907486
SP1,EPO,Activation,14741200
SP1,ERBB2,Activation,12802284;22553354
SP1,ESR1,Unknown,12237165;21235772
SP1,F2R,Unknown,9494121
SP1,FAS,Activation,22084312
SP1,FAS,Unknown,10022897;10871852;9261184;9300785
SP1,FASLG,Activation,12655294
SP1,FASLG,Unknown,14563113;15004200
SP1,FBP1,Unknown,11023824
SP1,FMR1,Activation,16500891
SP1,FMR1,Unknown,10612627;15175277;9328468
SP1,GAST,Activation,15613302
SP1,GAST,Unknown,2566164
SP1,GDF5,Unknown,24861163
SP1,GRIN1,Unknown,15950782
SP1,GSPT1,Unknown,22580340
SP1,GSTP1,Activation,8557630
SP1,HAS2,Repression,21795679
SP1,HCN2,Activation,19471099
SP1,HDAC4,Activation,16280357
SP1,HGF,Activation,9223667
SP1,HNF4A,Unknown,23307400
SP1,HTR1A,Unknown,8626793
SP1,HTT,Activation,22399227
SP1,ICAM1,Unknown,15480988
SP1,IGF1R,Unknown,15345673
SP1,IGF2,Activation,11327698
SP1,IGF2,Unknown,10606246;11336542;9610618
SP1,IL10,Activation,21309719
SP1,IL10,Unknown,11278848;17202341
SP1,IL2RB,Unknown,9199305
SP1,IL6,Activation,18502099
SP1,INSR,Activation,1311316;16707431
SP1,INSR,Unknown,7983788
SP1,ISG20,Unknown,10871365
SP1,ITGB2,Unknown,8670251
SP1,KDR,Repression,16678129
SP1,KLK3,Activation,15708372
SP1,LDLR,Activation,16303770
SP1,LEP,Activation,18559540
SP1,LTF,Unknown,10845904
SP1,MAOB,Unknown,11259630;20980443
SP1,MAT2B,Activation,11337507
SP1,MCTS1,Unknown,12938157
SP1,MGMT,Unknown,22675172
SP1,MIF,Activation,18034423
SP1,MME,Unknown,14510963
SP1,MMP2,Activation,21469139
SP1,MMP2,Unknown,10506168;15317818;19853299;21045016
SP1,MMP9,Activation,19616522;21963718
SP1,MMP9,Unknown,11060311;18357389;7860222
SP1,MMRN1,Activation,15631312
SP1,MPO,Activation,17521322;8662930
SP1,MPO,Unknown,12057865
SP1,MTA1,Activation,21555589
SP1,MYC,Unknown,2057364;8355712
SP1,MYCN,Activation,14567977
SP1,MYCN,Repression,21123453
SP1,MYCN,Unknown,22815527
SP1,NDUFV2,Activation,17786189
SP1,NFKB1,Activation,20538607;9151857
SP1,NFKB2,Unknown,7541912
SP1,NOS1,Unknown,12237165
SP1,NOS3,Activation,10713142;12270858;18624763
SP1,NOS3,Unknown,15722551
SP1,NPY,Unknown,2376581
SP1,NQO2,Unknown,11154737;15451063
SP1,NR4A1,Unknown,8961265
SP1,NT5E,Unknown,10428853
SP1,OPRM1,Activation,11675004
SP1,OPRM1,Unknown,17990281
SP1,P2RX4,Repression,11299224
SP1,PDHA1,Unknown,8476854
SP1,PDIA2,Activation,8503862
SP1,PGLYRP2,Unknown,16714290
SP1,PNOC,Unknown,12062800
SP1,PON1,Activation,15380450
SP1,PPP2R2B,Activation,20533062
SP1,PRNP,Activation,18990686
SP1,PRNP,Unknown,23131565
SP1,PSEN1,Unknown,10446206
SP1,PSIP1,Unknown,22019592;23386123
SP1,PTEN,Unknown,22030357
SP1,PTGES,Unknown,20688046
SP1,PTGS2,Activation,15767339
SP1,PTGS2,Repression,15767339
SP1,PTN,Unknown,10962555
SP1,SERPINE1,Activation,15039136
SP1,SERPINE1,Unknown,10880342;11251188
SP1,SIRT1,Unknown,23843607
SP1,SLC19A1,Activation,15652157
SP1,SLC39A8,Activation,18556457
SP1,SLC7A5,Unknown,17023546
SP1,SMARCA1,Unknown,18243132
SP1,SMPD1,Activation,10224156
SP1,SNAP25,Unknown,18194215
SP1,SOD1,Activation,8921911;9867871
SP1,SOD1,Repression,11724400
SP1,SOD2,Repression,11853549
SP1,SOD2,Unknown,18779124;23500038
SP1,SPN,Activation,8055899
SP1,SPP1,Unknown,11126367
SP1,SQSTM1,Unknown,9762895
SP1,SREBF1,Activation,20179320
SP1,SREBF1,Unknown,15462672
SP1,SRY,Unknown,9582429
SP1,SYP,Unknown,12492469
SP1,TF,Unknown,8548503
SP1,TGFB1,Activation,9580699
SP1,TGFB1,Unknown,22415074;2808430
SP1,TH,Unknown,20124442
SP1,TIMP1,Activation,11830330
SP1,TIMP1,Unknown,15048879;22415074
SP1,TIMP2,Unknown,10764764
SP1,TIMP3,Activation,15468069
SP1,TIMP3,Unknown,20056610
SP1,TLR2,Activation,18423053
SP1,TLR2,Unknown,18583567
SP1,TNF,Activation,10688670;10913190
SP1,TNF,Repression,12759366
SP1,TYMS,Unknown,10875244;9218479
SP1,UBC,Unknown,19733223
SP1,UTRN,Activation,11237613
SP1,VDR,Unknown,15664452
SP1,VEGFA,Activation,10581162;12429844;15217947;15342781;16540671;16982770;21115498
SP1,VEGFA,Repression,11559575
SP1,VEGFA,Unknown,10816575;11731421;12560084;14647449;18575762;23369005;8910439
SP1,VIM,Activation,12771217
SP1,WAS,Unknown,10066431
SP1,XIAP,Activation,17121920
SREBF1,AR,Unknown,20071336
SREBF1,BCL2L1,Repression,16091421
SREBF1,CAV1,Repression,19808659
SREBF1,FAS,Activation,18420801
SREBF1,FAS,Unknown,12531699;20173757;9300785
SREBF1,FASN,Unknown,10520861;11790787;17449569
SREBF1,HK2,Unknown,14747281
SREBF1,HMOX1,Unknown,17452746
SREBF1,LDLR,Activation,22153697
SREBF1,LDLR,Unknown,12180145
SREBF1,LRP1,Repression,20980003
SREBF1,NR0B2,Activation,15123650
SREBF1,PPARG,Unknown,10409739
SREBF1,SCD,Unknown,11414710
SRY,TH,Unknown,20124442;22568433
STAT1,APP,Unknown,9841227
STAT1,BAX,Unknown,17346710
STAT1,CCL2,Unknown,12388243;17167270
STAT1,CCL3,Activation,16628196
STAT1,CDKN1A,Activation,10023678
STAT1,CHAT,Unknown,12425940
STAT1,CTSB,Unknown,11556541
STAT1,CTSL,Unknown,11556541
STAT1,EDN1,Activation,20217138
STAT1,EGFR,Unknown,10558875;22693070
STAT1,FAS,Unknown,16317104
STAT1,FGF2,Activation,23086340
STAT1,FGF2,Repression,23086340
STAT1,GAST,Activation,20568281
STAT1,GAST,Unknown,20949125
STAT1,GLS,Unknown,22479354
STAT1,HMOX1,Activation,19129475
STAT1,HSP90AA1,Repression,12940076
STAT1,ICAM1,Activation,12651068;9888295;9990314
STAT1,IFNG,Activation,13678429
STAT1,IFNG,Repression,15055356;18616672
STAT1,IFNG,Unknown,16195385;20004484
STAT1,IL10,Unknown,20709027
STAT1,IL1B,Activation,17386941
STAT1,IL27,Unknown,22761702
STAT1,IL2RA,Unknown,10068671;12244150
STAT1,IL6,Repression,18616672
STAT1,LCN2,Unknown,24391115
STAT1,MMP9,Repression,19965686
STAT1,MVP,Activation,16418217
STAT1,NOS2,Activation,12586443
STAT1,NOS2,Unknown,16318585
STAT1,NOX1,Unknown,19834108
STAT1,NOX4,Unknown,19834108
STAT1,OPRM1,Activation,15448191
STAT1,PPARA,Activation,24242046
STAT1,PSMB9,Unknown,10764778;10921891;16703666;9632673
STAT1,PTGS2,Activation,12586443
STAT1,PTGS2,Unknown,10433370;16685393
STAT1,S100A10,Activation,12645529
STAT1,SOCS3,Unknown,19115200
STAT1,STAT3,Unknown,22693070
STAT1,TAP1,Unknown,15778351;9632673
STAT1,TIMP1,Unknown,11918744
STAT1,TP53,Activation,14602726
STAT1,TP53,Unknown,24655378
STAT1,VIP,Unknown,12425940
STAT3,A2M,Unknown,11466367
STAT3,ABCA1,Unknown,19783654
STAT3,AKT1,Unknown,16007214
STAT3,AR,Unknown,23906537
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,BCL2L1,Activation,11369651;15184887;15805299;16651438;17880940;20069389;21435102
STAT3,BCL2L1,Repression,20067773
STAT3,BCL2L1,Unknown,15469392;16384639;18222423;18790750;20654581;21172343;21344490
STAT3,CCL2,Activation,24429361
STAT3,CCND3,Activation,15184887
STAT3,CDKN1A,Activation,10023678;15286705
STAT3,CDKN1A,Unknown,16923815;18320073;20654581
STAT3,CDKN1B,Unknown,18320073
STAT3,CFB,Activation,22169226
STAT3,CHI3L1,Activation,21953450
STAT3,COPS5,Unknown,21689417
STAT3,CRP,Activation,12667216;20978825;23361365
STAT3,CRP,Unknown,18292576
STAT3,CXCL8,Unknown,17726017
STAT3,DDIT3,Repression,23288901
STAT3,DNMT1,Activation,16861352;21944426
STAT3,DNMT1,Unknown,19887607;23604529
STAT3,EGFR,Activation,21590492;23504318
STAT3,ESR2,Activation,21546410
STAT3,F2R,Activation,23504318
STAT3,FAAH,Activation,12556536
STAT3,FAS,Activation,15223310
STAT3,FAS,Repression,16651438;22313388
STAT3,FGF1,Repression,14673954
STAT3,FGF2,Activation,21418908;23086340
STAT3,FGF2,Unknown,16540670
STAT3,FGG,Activation,11460505
STAT3,GAST,Activation,20568281
STAT3,GAST,Unknown,20949125
STAT3,GFAP,Activation,21833841
STAT3,GFAP,Unknown,11740937
STAT3,HAMP,Activation,18671304
STAT3,HAMP,Unknown,16835372
STAT3,HGF,Activation,12168776
STAT3,HGF,Unknown,23954444
STAT3,HIF1A,Activation,17597020;18644974;19265129
STAT3,HIF1A,Unknown,23991099
STAT3,HMOX1,Activation,19129475
STAT3,HP,Unknown,17645497
STAT3,HSPA4,Activation,19754877
STAT3,HSPB1,Activation,14715258
STAT3,ICAM1,Unknown,23690481;8675499
STAT3,IFNAR1,Activation,18550668
STAT3,IFNG,Repression,18616672
STAT3,IL10,Activation,12817009;18765795
STAT3,IL10,Unknown,10903771;15034082;17404037;18403020;19124156
STAT3,IL1RN,Activation,20032313
STAT3,IL2RA,Unknown,10068671;11368440;24159173
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,LEP,Activation,18242580;19492417
STAT3,MCL1,Activation,15184887;15805299;16432172;17880940;19523441
STAT3,MCL1,Repression,22313388
STAT3,MCL1,Unknown,15469392;16317687;18790750;19595668;20654581;22465052
STAT3,MMP1,Unknown,16205632;17460772;21410405
STAT3,MMP2,Activation,17533737;19284568;20069389
STAT3,MMP2,Repression,17533737
STAT3,MMP2,Unknown,16540670
STAT3,MMP3,Unknown,17460772;23967200
STAT3,MMP7,Activation,18411043
STAT3,MMP7,Repression,20939893
STAT3,MMP9,Repression,20067773
STAT3,MYC,Activation,15184887;17204573;19259613
STAT3,MYC,Repression,20067773;22317895
STAT3,MYC,Unknown,10464281;15469392;18184402;20654581
STAT3,MYD88,Unknown,12244150
STAT3,NOX1,Unknown,19834108
STAT3,NOX4,Unknown,19834108
STAT3,OPRM1,Activation,15448191
STAT3,PHB,Unknown,17324931
STAT3,POU2F1,Unknown,23172665
STAT3,PPARA,Activation,24242046
STAT3,PROS1,Unknown,16840717
STAT3,PTEN,Activation,22055460
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,PTPN6,Repression,14630083;16825495;21792937
STAT3,PTPN6,Unknown,15870198
STAT3,SHH,Activation,22554932
STAT3,SOCS3,Activation,11788008;15184887;19332118;20357037;22179221
STAT3,SOCS3,Unknown,23335796
STAT3,STAT1,Activation,22693070
STAT3,TGFB1,Activation,16474852
STAT3,TIMP1,Activation,15161657
STAT3,TIMP1,Unknown,11918744;15920698
STAT3,TP53,Unknown,20043094
STAT3,TP63,Activation,18198175
STAT3,TRH,Unknown,11134186
STAT3,UCP2,Repression,21344490
STAT3,VDR,Repression,23424038
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT4,IFNG,Unknown,9558063;9642277
STAT4,IL2RA,Unknown,10068671
STAT4,MYC,Activation,10702306
STAT4,NOX1,Unknown,19834108
STAT4,NOX4,Unknown,19834108
STAT4,SOCS3,Repression,14559241
TAF1,AR,Activation,20181722
TAF1,CDKN1A,Activation,17996705
TAF1,TBP,Unknown,16858867
TAL1,ANGPT2,Unknown,22792348
TAL1,CD34,Repression,14715640
TAL1,ERG,Activation,21536859
TAL1,KRT7,Unknown,20140202
TAL1,MYCN,Activation,24334727
TAL1,NFKB1,Repression,16778171
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,CDKN1A,Unknown,17996705
TBP,CRP,Unknown,18684932
TBP,E2F1,Unknown,9400991
TBP,FUS,Repression,19841068
TBP,IL6,Repression,9209275
TBP,MYC,Unknown,7880838;9797456
TBP,PPBP,Unknown,7958954
TCF3,CDK6,Repression,21788410
TCF3,CDKN1A,Activation,15856770;23684607
TCF3,CDKN1A,Unknown,19125693
TCF3,INS,Unknown,10567574;9665477
TCF3,MYC,Activation,22384858
TCF3,MYC,Repression,21788410
TCF3,POU5F1,Repression,21725619
TEF,ALB,Activation,8617210
TEF,NPPB,Unknown,15837525
TFEB,TYR,Unknown,10707962
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AKT1,Repression,12485897
TP53,ALOX5,Unknown,17018618
TP53,APAF1,Unknown,11896574;15972851
TP53,ADGRB1,Unknown,11875720
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,BCL2L1,Activation,9000137
TP53,BCL2L1,Repression,18172861
TP53,BGLAP,Activation,21964930
TP53,CASP1,Unknown,11278253
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CDK1,Repression,12889596
TP53,CDK1,Unknown,19067706
TP53,CDKN1A,Activation,10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993
TP53,CDKN1A,Repression,15208672;16970927;17344317
TP53,CDKN1A,Unknown,10559267;10910098;12007564;12420214;12851404;15509808;15539944;15856024;15988033;16103882;16434701;16540664;16557594;16581545;17996705;18225552;18755897;19067706;19954840;20036872;20190809;20531308;21858218;21900401
TP53,CDKN1B,Unknown,15988033
TP53,CRYAB,Activation,21556774
TP53,CTNNB1,Repression,19411072
TP53,CTSD,Activation,10029407
TP53,DNMT1,Activation,20570896
TP53,DNMT1,Repression,20570896;21478913
TP53,DNMT1,Unknown,18555750
TP53,E2F1,Repression,8557038
TP53,EGFR,Activation,10029407
TP53,EGR1,Unknown,16990849
TP53,ELF4,Unknown,20805247
TP53,ESR1,Unknown,21655924
TP53,EZH2,Activation,15208672
TP53,EZH2,Repression,15208672;21165554
TP53,FAS,Activation,10101800;11313989
TP53,FAS,Unknown,16317104
TP53,FDXR,Unknown,12370809
TP53,FGF2,Repression,10029407
TP53,FOXO3,Unknown,19299143
TP53,FUS,Unknown,12364590
TP53,GC,Unknown,8642300
TP53,GDF15,Activation,10618379
TP53,GDF15,Unknown,10777512
TP53,GLI2,Unknown,18813803
TP53,GPNMB,Unknown,15684612
TP53,GSTP1,Activation,18505928
TP53,HIPK2,Activation,11740489
TP53,HNF4A,Repression,16895524
TP53,HSF1,Unknown,20180806
TP53,IGF1R,Repression,12444079;17097318
TP53,IGF1R,Unknown,11001824;17600529
TP53,MCL1,Repression,19411072
TP53,MGMT,Repression,17564708;19846904
TP53,MGMT,Unknown,20525765
TP53,MMP1,Repression,15108353
TP53,MMP2,Activation,10029407;11792711;9343394
TP53,MMP2,Unknown,19853299;19939245
TP53,MYC,Repression,19411072
TP53,MYC,Unknown,19202062
TP53,NFKB1,Unknown,15988033
TP53,OGG1,Activation,16293709
TP53,PLK1,Unknown,24076372
TP53,PPARGC1A,Unknown,19139068
TP53,PTPA,Repression,10787423
TP53,PRKAB1,Unknown,12771025
TP53,PTEN,Repression,17344317
TP53,PTEN,Unknown,11545734
TP53,RAD51B,Unknown,9878257
TP53,RB1,Unknown,8119988
TP53,S100B,Activation,15178678
TP53,SIAH1,Unknown,20421190
TP53,SLC2A1,Repression,22483234
TP53,STAT1,Unknown,12364590
TP53,STAT3,Repression,11809683
TP53,THBS1,Activation,10029407;10101800
TP53,THBS1,Unknown,19826414
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TYMS,Repression,21351099
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP63,BAX,Activation,16007146
TP63,CDKN1A,Activation,16007146
TP63,FDXR,Unknown,12370809
TP63,KLF4,Repression,20972454
TP63,PPARA,Unknown,19458633
TP63,VDR,Activation,22521434
TP63,VDR,Unknown,16462763;17716971
TRAF6,VEGFA,Repression,22326918
TRIB3,ATF4,Repression,15781252;17707795
VDR,ASAP2,Unknown,23999061
VDR,BGLAP,Unknown,20227497
VDR,CALB1,Activation,1317496
VDR,CD14,Activation,16402404
VDR,CDKN1A,Unknown,23087083
VDR,CDKN1B,Activation,16518840
VDR,CXCL8,Activation,9431991
VDR,CXCL8,Unknown,24250750
VDR,CYP1A1,Unknown,22837390
VDR,CYP3A4,Unknown,11723248
VDR,CYP3A4,Activation,12147248;19712670
VDR,CYP3A4,Unknown,11991950;15205382;15358113;18400206;22939842
VDR,CYP3A5,Unknown,22939842
VDR,DDIT4,Unknown,21123297
VDR,EGFR,Repression,16087726
VDR,EGFR,Unknown,15218361
VDR,ERBB2,Unknown,10765127
VDR,HLA-DRB1,Unknown,19956544
VDR,IL10,Repression,20691220
VDR,IL6,Repression,11050002
VDR,PHB,Unknown,16849588;17207617
VDR,PLD1,Unknown,17433303
VDR,PODXL,Unknown,23548800
VDR,PRL,Unknown,10406465
VDR,PTH,Repression,17095575;7489414
VDR,TPT1,Activation,19815065
VDR,TRPV6,Unknown,17293108;20227497;22563729
VDR,UCP1,Unknown,23906633
VHL,ANGPT2,Repression,12434420
VHL,AR,Activation,23961993
VHL,CA12,Unknown,9770531
VHL,CDKN1B,Activation,10778984
VHL,CXCR4,Repression,13679920
VHL,HIF1A,Repression,11987242
VHL,HIF1A,Unknown,11727931;19238077
VHL,IGF1R,Repression,17486080;19509240
VHL,TFRC,Repression,15985433
VHL,TP53,Unknown,22071692
VHL,VEGFA,Activation,10804089;7533661;8625303
VHL,VEGFA,Repression,10581162;12539169;12912922;8855222;9370235
VHL,VEGFA,Unknown,10189987;19801654;9572397;9689663
XBP1,CCL2,Unknown,16931790
XBP1,CXCL8,Unknown,16931790
XBP1,DDIT3,Unknown,17455323
XBP1,ERN1,Unknown,20513357
XBP1,ESR1,Activation,15882996
XBP1,GAD1,Unknown,18335162
XBP1,HSPA1A,Unknown,17404501
XBP1,HSPA5,Activation,14718536;20170659
XBP1,HSPA5,Unknown,12713871
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,NPPB,Activation,20170659
XBP1,PRNP,Unknown,23737521
XBP1,PTGER4,Unknown,23300802
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
XBP1,WFS1,Unknown,16539657
