TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
NR3C1,ATP1B1,Unknown,11216640
NR3C1,BAD,Activation,17496926
NR3C1,BAX,Activation,17496926
NR3C1,BGLAP,Repression,9303434
NR3C1,BRCA1,Activation,22328717
NR3C1,CALD1,Activation,18772142
NR3C1,CCND1,Unknown,18097517
NR3C1,CCND3,Repression,9154817
NR3C1,CDK4,Repression,9154817
NR3C1,CDK6,Repression,9154817
NR3C1,CDKN1A,Activation,17989362
NR3C1,COX1,Unknown,19570036
NR3C1,CSF1R,Unknown,11891846
NR3C1,CYP19A1,Activation,16740737
NR3C1,ELK1,Repression,17016446
NR3C1,ETS1,Repression,17016446
NR3C1,HRH1,Unknown,24535227
NR3C1,HSD11B2,Unknown,17551100
NR3C1,MAOA,Unknown,16728402
NR3C1,MUC4,Unknown,11418607
NR3C1,NFKB1,Repression,17016446
NR3C1,NR1I2,Unknown,12815172
NR3C1,NR3C1,Unknown,22516378
NR3C1,PNRC1,Unknown,10894149
NR3C1,PPIG,Unknown,20482443
NR3C1,RLN1,Unknown,15149733
NR3C1,RLN2,Unknown,15149733
NR3C1,RPS6KA3,Activation,11705993
NR3C1,S100P,Unknown,21751241
NR3C1,SCNN1A,Unknown,10212217
NR3C1,SLC10A2,Unknown,14684580
NR3C1,SPP1,Unknown,11126367
NR3C1,SRF,Repression,17016446
NR3C1,STAT1,Repression,17016446
NR3C1,TAT,Unknown,12815172
NR3C1,TP53,Repression,17016446
NR3C1,UGT1A1,Activation,18172616
NR3C1,UGT1A1,Unknown,15557560
NR3C2,CCR5,Activation,11751947
NR3C2,CD40,Activation,16179010
NR3C2,LCN2,Unknown,22469622
NR4A1,SERPINE1,Unknown,12506026
NR4A1,TNF,Repression,19213954
NR4A2,CRH,Unknown,11315917
NR4A2,CXCL8,Unknown,19732956
NR4A2,SLC6A3,Unknown,19494806
NR4A3,PPARG,Repression,18855877
NR5A1,CYP19A1,Activation,12213901;21087664
NR5A1,CYP19A1,Repression,22427816
NR5A2,ABCB11,Unknown,18270374
NR5A2,CETP,Activation,11331284
NR5A2,CYP19A1,Unknown,11927588
NRF1,IDE,Activation,22870279
NUPR1,TP53,Unknown,22858377
OTX2,IGF1,Activation,21047732
OTX2,IL6,Activation,21047732
PARP1,BCL2,Repression,20564216
PARP1,BRCA2,Repression,18990703
PARP1,CDH1,Activation,21577210
PARP1,CDH1,Unknown,18773488
PARP1,CDKN1A,Unknown,20711239
PARP1,CXCL1,Unknown,11112786
PARP1,DNAAF4,Unknown,18445785
PARP1,E2F1,Activation,14627987
PARP1,FBN1,Unknown,23860323
PARP1,FN1,Unknown,22223884
PARP1,FOXO1,Repression,19281796
PARP1,HFE,Unknown,24184271
PARP1,HTR1A,Repression,21990073
PARP1,IFNAR1,Unknown,19501422
PARP1,IFNG,Unknown,17177976
PARP1,IL10,Unknown,20181890
PARP1,JUN,Unknown,16026317
PARP1,NFKB1,Unknown,16026317
PARP1,RELA,Unknown,16026317
PARP1,SERPINE1,Activation,22159350
PARP1,SERPINF1,Repression,18312852
PARP1,SH3BP2,Unknown,22820184
PARP1,SMARCB1,Unknown,17616514
PARP1,SNAI1,Repression,21577210
PARP1,THBD,Activation,21489980
PARP1,THBD,Repression,21489980
PARP1,VIM,Activation,17720873
PAWR,BCL2,Repression,11912153;9989812
PAX2,ADAM10,Unknown,21876729;21880579
PAX2,TP53,Repression,8521821
PAX3,DPYSL2,Unknown,17229153
PAX4,GCG,Repression,17426099
PAX4,INS,Repression,17426099
PAX4,INS,Unknown,10601637
PAX5,BAX,Activation,22105368
PAX5,BCL2,Repression,22105368
PAX5,TP53,Activation,22105368
PAX5,TP53,Repression,8521821
PAX6,GCG,Unknown,21824252
PAX8,TP53,Repression,8521821
PBX1,VCP,Activation,17200190
PBX2,VCP,Unknown,19356220
PDX1,INS,Activation,7568086
PDX1,INS,Unknown,10426567;10567373;10585868;20886630
PER1,BAX,Repression,19675098
PER1,BCL2,Activation,19675098
PGR,BCL2,Activation,17785366
PGR,BCL2,Unknown,9306964
PGR,CYP19A1,Repression,18483177
PGR,ESR1,Activation,16982776
PGR,IL10,Repression,18685848
PGR,PTGS2,Repression,18483177
PGR,VEGFA,Unknown,22542550
PHF10,CASP3,Unknown,20530714
PIAS3,ESR1,Unknown,22174013
PIAS4,VDR,Unknown,22564762
PITX1,IRF2,Repression,12242290
PITX2,ABCB1,Unknown,23354914
PITX3,TH,Activation,22223473
PKNOX1,SYP,Activation,20864515
PLAG1,IGF2,Activation,10646861;11284386;11888928;14695992;14712223
PLAG1,IGF2,Unknown,23023303
PLAGL2,IGF2,Activation,11888928
PML,BAX,Activation,16007146
PML,CASP3,Activation,16253165
PML,TP53,Unknown,12837275
POU1F1,REN,Unknown,8914017
POU1F1,VDR,Activation,17456792
POU2F1,GATA1,Unknown,7499351
POU2F1,HPGDS,Unknown,10998423
POU2F1,IL4,Repression,11781715
POU2F1,PLAU,Unknown,10951201
POU2F1,ST6GAL1,Unknown,10814704
POU2F2,SPI1,Unknown,12592383
POU3F2,CDH13,Unknown,23069940
POU3F2,PDE5A,Repression,21215707
POU3F4,GCG,Unknown,21824252
POU4F1,HSP90AA1,Activation,15818685
POU4F2,HSP90AA1,Activation,15818685
POU5F1,DKK1,Repression,17068183
POU5F1,DLX5,Repression,17068183
POU5F1,THY1,Activation,17068183
PPARA,ACADL,Unknown,20110263
PPARA,ACOX1,Unknown,20110263
PPARA,ACSL1,Repression,17150915
PPARA,ANGPTL4,Activation,12099716;15190076
PPARA,APOA4,Unknown,19433068
PPARA,APOA5,Unknown,16448983
PPARA,APOB,Activation,11925428
PPARA,APOB,Repression,16542871
PPARA,APOBR,Repression,12700342
PPARA,APOC3,Repression,10494028
PPARA,APOC3,Unknown,11007963
PPARA,CD36,Unknown,16713233;20110263
PPARA,CETP,Activation,18481130
PPARA,CGB5,Unknown,11564716
PPARA,CPT1A,Repression,17150915
PPARA,CYP1A1,Activation,15521013
PPARA,CYP2C9,Repression,20178979
PPARA,FABP4,Unknown,19717768
PPARA,G0S2,Unknown,20110263
PPARA,HMOX1,Unknown,17413033
PPARA,IGFBP1,Unknown,20110263
PPARA,IL6,Unknown,15001458
PPARA,IL6R,Repression,14764586
PPARA,LPL,Activation,10634806
PPARA,MLYCD,Unknown,16434556
PPARA,MMP9,Repression,21840940
PPARA,NFKBIA,Activation,14976045
PPARA,NFKBIA,Unknown,11981037
PPARA,PDK4,Activation,15955060
PPARA,PLIN2,Repression,17150915
PPARA,PTGS2,Activation,11412039
PPARA,SERPINE1,Activation,15631825
PPARA,SERPINE1,Unknown,12667383
PPARA,SLC25A20,Unknown,19748481
PPARA,SLC9A1,Unknown,19958503
PPARA,SOD2,Unknown,19958503
PPARA,SREBF2,Repression,16946405
PPARA,STAT5A,Unknown,21542777
PPARA,SULT2A1,Unknown,20110263
PPARA,TUBA1B,Unknown,23029400
PPARA,TXNIP,Repression,18848838
PPARA,UCP1,Repression,11875072
PPARA,UGT1A9,Activation,12582161
PPARD,CAT,Activation,18048767
PPARD,LPL,Activation,10634806
PPARD,SOD1,Activation,18048767
PPARG,ABCG2,Activation,16785230
PPARG,ACAT1,Activation,19049899
PPARG,ADIPOQ,Activation,20484463
PPARG,ADIPOQ,Unknown,18373719;19833717
PPARG,AGER,Repression,18855759
PPARG,ANGPTL4,Activation,15190076
PPARG,ANGPTL4,Unknown,14570927
PPARG,APOB,Repression,16542871
PPARG,APOBR,Repression,12700342
PPARG,ATP2A2,Unknown,22240811
PPARG,BAD,Activation,14960510
PPARG,BCL2,Activation,15067355
PPARG,BCL2,Repression,14960510
PPARG,BCL2L1,Repression,14960510
PPARG,BRS3,Activation,17355223
PPARG,CAT,Unknown,20075562
PPARG,CAV1,Unknown,17764562
PPARG,CCND1,Repression,15041706;15193259;15486348
PPARG,CCNE1,Repression,14960510
PPARG,CD36,Activation,11795270
PPARG,CD36,Unknown,15104237;17322100
PPARG,CD83,Activation,15356156
PPARG,CDKN1A,Activation,15041706
PPARG,CEBPA,Unknown,15867211
PPARG,CFLAR,Repression,17172826
PPARG,CIITA,Activation,19358337
PPARG,CIITA,Repression,11861426;17611194
PPARG,CLDN2,Unknown,16688762
PPARG,CPT1B,Activation,15356291
PPARG,CSF1,Repression,18566389
PPARG,DBI,Unknown,12015306
PPARG,DEFB103A,Unknown,20970965
PPARG,EGFR,Repression,15486348
PPARG,ERO1A,Activation,18177270
PPARG,ERP44,Activation,20484463
PPARG,ERP44,Repression,20484463
PPARG,FABP4,Activation,11574398
PPARG,FABP4,Unknown,17322100;21047783
PPARG,FASLG,Activation,18293083
PPARG,FGF1,Unknown,22522926
PPARG,GDF15,Unknown,14662774
PPARG,GK,Activation,14749268
PPARG,HMOX1,Unknown,17413033
PPARG,ICAM1,Repression,17425601
PPARG,JAG1,Unknown,20436223
PPARG,KLF4,Unknown,23275339
PPARG,LIPE,Activation,16269451
PPARG,MMP1,Unknown,15090544
PPARG,MMP9,Repression,20021931
PPARG,MYC,Repression,11973610
PPARG,NOTCH4,Unknown,20436223
PPARG,NR1H3,Unknown,11604492
PPARG,PDK2,Repression,15955060
PPARG,PLIN2,Activation,11420178;16403437
PPARG,PLIN2,Unknown,17322100;19571381
PPARG,POU2F1,Activation,12881480
PPARG,PTEN,Activation,11378386;16425225;16775433;20198337
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,RARB,Activation,12839938
PPARG,REN,Repression,18483152
PPARG,REN,Unknown,17785633
PPARG,RETN,Activation,20360975
PPARG,RETN,Unknown,12504108
PPARG,SAT1,Activation,14506281
PPARG,SAT1,Unknown,14750214
PPARG,SERPINE1,Unknown,10073956
PPARG,SLC2A4,Repression,16670091
PPARG,SLC5A5,Activation,17614769
PPARG,SLC9A1,Repression,19887620
PPARG,SOCS7,Unknown,20357037
PPARG,TG,Repression,17614769
PPARG,TNFRSF11B,Unknown,12056809
PPARG,TP53,Activation,14960510;16887883
PPARG,TSHR,Repression,17614769
PPARG,TXNIP,Unknown,19808645
PPARG,UGT1A9,Activation,12582161
PPARG,VLDLR,Activation,19861583
PPARGC1A,ALDOB,Activation,16891307
PPARGC1A,APOA5,Activation,16891307
PPARGC1A,APOC3,Activation,16891307
PPARGC1A,CYP2C9,Unknown,16882880
PPARGC1A,CYP7A1,Activation,16891307
PPARGC1A,MFN2,Activation,17828388
PPARGC1A,MLYCD,Unknown,16434556
PPARGC1A,OTC,Activation,16891307
PPARGC1A,PCK2,Activation,16891307
PREB,CCL2,Unknown,19426980
PROX1,IFNG,Repression,20064070
PTTG1,CDK1,Activation,22475756
PTTG1,RAC1,Activation,22081074
PTTG1,VEGFA,Activation,12213878;16926250
PURA,FAS,Repression,10903433
RARA,CRH,Activation,19596122
RARA,MAOB,Unknown,19401466
RARA,PLAU,Unknown,10361124
RARA,PRKCA,Activation,11525643
RARG,CYP19A1,Unknown,11973645
RB1,CDK1,Unknown,8270002
RB1,IGF1,Unknown,18281476
RB1,PPARG,Unknown,20971808
RB1,VEGFA,Activation,16007189
RBMX,ROS1,Repression,16707624
RBPJ,IL6,Activation,10329846
RBPJ,IL6,Unknown,9516466
REL,CCL2,Activation,10469356;9388261
REL,CRP,Unknown,18684932
REL,EPHB2,Repression,19621336
REL,IL10,Unknown,9310124
REL,IL1B,Activation,8413223
REL,IL6,Repression,1372388
REL,SOD2,Activation,11880364
RELA,ABCA1,Repression,17135302
RELA,ABCB1,Activation,19763573
RELA,ABCB1,Unknown,18234965
RELA,AGER,Activation,18622638;19616578
RELA,AGT,Unknown,10628750;8613256
RELA,AKT1,Repression,18031796
RELA,ALOX5,Repression,15517885
RELA,BACE1,Repression,17385716
RELA,BAX,Repression,18158998
RELA,BAX,Unknown,20056115
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA,BCL3,Activation,11387332
RELA,BRCA2,Activation,10961992
RELA,CASP3,Unknown,20056115
RELA,CASP9,Unknown,20056115
RELA,CCL2,Activation,10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261
RELA,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16730843;16818736;8617886
RELA,CCR5,Unknown,12745546;19469019;9840284
RELA,CD40,Activation,19164127;9733827
RELA,CD40,Unknown,11313274;17031478
RELA,CRP,Activation,12667216;17704137
RELA,CRP,Unknown,17513780
RELA,CSF2,Unknown,18285351
RELA,CTSB,Activation,15102937;18598236
RELA,CXCL8,Activation,10506755;10530453;11297551;11564889;12058956;15350531;15387324;15688424;15958549;16764699;17040605;17041011;17917246;18074095;18996370;22340043;22891766;7876168
RELA,CXCL8,Repression,15517885;8413215
RELA,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;19966855;8617886;8878392;9698090
RELA,CYP19A1,Repression,15459115;18519709
RELA,FAS,Activation,19628709;9733827
RELA,FAS,Repression,16784892
RELA,FAS,Unknown,10871852;16317104
RELA,GFAP,Activation,16516312
RELA,GFAP,Unknown,20471977
RELA,HMOX1,Unknown,8016102
RELA,IFNG,Activation,17407192;18690006
RELA,IFNG,Unknown,21243522;9374532
RELA,IL10,Activation,19124729
RELA,IL12A,Activation,18690006
RELA,IL17A,Unknown,21243522
RELA,IL18,Activation,15963597;17399992
RELA,IL18,Unknown,10227974
RELA,IL1A,Repression,17612514
RELA,IL1B,Activation,12686724;14960579;8021507;8413223;8679226;9878621
RELA,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643
RELA,IL4,Unknown,12516545
RELA,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
RELA,IL6,Repression,15517885
RELA,IL6,Unknown,10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466
RELA,LCN2,Activation,15536164
RELA,LCN2,Unknown,19707556;20220144;24391115
RELA,LPL,Activation,20200316
RELA,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718
RELA,MMP9,Repression,15086314;15605368;18566231
RELA,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
RELA,NOS1,Activation,17081374
RELA,NOS2,Activation,15350552;17081374;17720813;18057724
RELA,NOS2,Unknown,15170030;16283237;16318585;19766095;9712833
RELA,NOS3,Activation,17081374
RELA,PLAU,Activation,11689575;17407600;20352621
RELA,PPARA,Unknown,10542237
RELA,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA,PTGS2,Repression,12622742;15517885
RELA,PTGS2,Unknown,12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA,SERPINA3,Repression,11027208
RELA,SERPINE1,Activation,11757833;12675842
RELA,SERPINE1,Repression,15631825
RELA,SIRT1,Activation,20617556
RELA,SOD2,Activation,11880364;14515147;19507253
RELA,SOD2,Unknown,15330761;18779124
RELA,TF,Activation,12744731
RELA,TF,Unknown,22119392
RELA,TFF1,Activation,17565651
RELA,TLR2,Activation,12686724;19779021
RELA,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
RELA,TP53,Unknown,10348347;11032029;15155458
RELA,VEGFA,Activation,15856023;16684540;17407600;18056465
RELA,VEGFA,Repression,15517885
RELA,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
RELB,CCL19,Activation,20953353
RELB,CCL21,Activation,20953353
RELB,CD40,Unknown,11027342
RELB,PIGR,Activation,15265917
REST,AR,Unknown,24163104
REST,AVP,Activation,12220737
REST,BDNF,Repression,18075316;18518926
REST,CACNA1H,Unknown,22431737
REST,CARTPT,Repression,18485095
REST,CD59,Repression,20421646
REST,CHGA,Unknown,19118055
REST,CHGB,Unknown,19118055
REST,DGCR5,Repression,19050060
REST,DYRK1A,Unknown,21252229
REST,GABRB3,Unknown,22765836
REST,GJD2,Repression,14565956
REST,GLRA1,Activation,12944912
REST,GRIN1,Repression,10640675
REST,GRIN1,Unknown,12887696;15950782
REST,KCNN4,Repression,16209944
REST,KCNQ2,Repression,20926649
REST,KCNQ3,Repression,20926649
REST,LIN28A,Repression,22532168
REST,NRP1,Repression,16330548
REST,OPRM1,Repression,15322094;19913583
REST,PCSK1,Unknown,19118055
REST,PENK,Repression,21832040
REST,SCG3,Unknown,19118055
REST,STAT1,Repression,23598529
REST,SYN1,Unknown,21693630
REST,TAC1,Repression,12220737;19246391
REST,TAC3,Unknown,19539370
REST,TH,Activation,16764822
REST,TH,Repression,16764822
REST,TPH2,Activation,17613521
REST,TUBB3,Repression,22684772
REST,TUBB3,Unknown,22159867
REST,VGF,Unknown,19118055
REST,VIP,Unknown,15009665
RFWD2,PLAU,Repression,12615916
RFX5,HLA-DRB1,Unknown,11258423;18723135
RFX5,HLA-DRB5,Unknown,11258423
RFX5,IFNG,Unknown,12968017
RFXANK,HLA-DRB1,Unknown,11258423
RFXANK,HLA-DRB5,Unknown,11258423
RFXAP,HLA-DRB1,Unknown,11258423;18723135
RFXAP,HLA-DRB5,Unknown,11258423
RORC,IL17A,Unknown,19578368
RUNX1,CSF1R,Unknown,8585955;9209363
RUNX1,CSF2,Unknown,20439113
RUNX1,MPO,Unknown,11023523
RUNX1,PIK3CD,Unknown,19638627
RUNX1,SPI1,Activation,12576332;18316480
RUNX1,VEGFA,Repression,21447743
RUNX1T1,IL3,Unknown,15735013
RUNX2,ESR1,Unknown,17350616
RUNX2,PLAU,Unknown,18331818
RUNX2,VEGFA,Activation,19509297;22641097
RUNX3,CASP3,Activation,15930301;19290488
RUNX3,CASP8,Activation,15930301
RUNX3,CD36,Repression,16887969
RUNX3,HSPD1,Repression,17956589
RUNX3,MMP9,Repression,21128246
RUVBL1,TP53,Repression,21617703
RXRA,ABCA1,Activation,14764426
RXRA,ABCB11,Unknown,11387316
RXRA,IL2RB,Activation,12149223
SALL3,HDAC9,Repression,18332107
SATB1,BCL2,Activation,20564216
SATB1,BCL2,Unknown,21310710
SATB1,IL4,Activation,21799768
SATB1,SPI1,Activation,17694175
SETBP1,PTPA,Repression,21233840
SETBP1,PTGS2,Repression,18419541
SFPQ,CXCL8,Repression,24507715
SFPQ,TH,Unknown,16731528
SIM2,BCL2,Repression,21729534
SIM2,CASP3,Activation,21729534
SIRT1,ABCB1,Activation,20713551
SIRT1,ACAN,Activation,21337390
SIRT1,ADAMTS5,Repression,21337390
SIRT1,BCL11A,Repression,15639232
SIRT1,CCAR2,Repression,23892437
SIRT1,CCND1,Repression,21474819
SIRT1,CDH1,Repression,21640770;22249256
SIRT1,CDKN1A,Repression,15130752;21719763;23474493
SIRT1,CFH,Repression,17558024
SIRT1,CFLAR,Activation,22483777
SIRT1,COL10A1,Repression,21337390
SIRT1,COL1A2,Repression,23079621
SIRT1,CTNNB1,Repression,22245592
SIRT1,DLL4,Repression,20631301
SIRT1,EGLN1,Repression,22245592
SIRT1,ESRRG,Activation,19690166
SIRT1,EZH2,Repression,21703114
SIRT1,FOXO3,Repression,17558024;21841822
SIRT1,FOXP3,Unknown,21533107
SIRT1,HBE1,Repression,22328728
SIRT1,HIC1,Unknown,22510409
SIRT1,HIF1A,Activation,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HSF1,Unknown,19229036
SIRT1,HSPA4,Unknown,23349863
SIRT1,HYOU1,Activation,22564731
SIRT1,ICAM1,Repression,23238746
SIRT1,IL1B,Unknown,21245135
SIRT1,LIN28A,Unknown,24631505
SIRT1,MCL1,Activation,22483777
SIRT1,MMP9,Repression,19376817;21474819
SIRT1,MYC,Repression,22245592;22483777
SIRT1,NBN,Activation,18692496
SIRT1,NDRG1,Unknown,16314423
SIRT1,NOTCH1,Repression,23028940
SIRT1,NQO1,Repression,20623181
SIRT1,PAX6,Repression,20631301
SIRT1,PER1,Activation,22149272
SIRT1,PPARG,Repression,15850715
SIRT1,SELE,Unknown,21810449
SIRT1,SHC1,Unknown,21778425
SIRT1,TBX3,Repression,20631301
SIRT1,TERT,Unknown,24416313
SIRT1,TNF,Unknown,21245135
SIRT1,TNFRSF10B,Repression,22483777
SIRT1,TP53,Activation,23661372
SIRT1,TP53,Repression,15130752;15632193
SIRT1,TP73,Unknown,19188449
SIRT1,WRN,Repression,17996922
SIRT1,XPC,Repression,21149730
SIRT2,AFP,Activation,14522900
SIRT2,CDKN1A,Repression,14522900
SIRT2,NEDD4,Repression,23175188
SIRT3,FOXO3,Unknown,23665396
SLC2A4RG,SLC2A4,Activation,14630949
SMAD2,BCL2,Unknown,24739390
SMAD3,EPO,Unknown,14741200
SMAD3,MMP9,Repression,15086314
SMAD3,SERPINE1,Activation,17761371;24330518;9765209
SMAD3,SERPINE1,Unknown,10557285
SMAD3,TGFB1,Repression,19214138
SMAD3,VDR,Activation,17471513
SMAD3,VEGFA,Unknown,11486006
SMAD4,BCL2,Unknown,24739390
SMAD4,EPO,Unknown,14741200
SMAD4,RUNX1T1,Activation,21540640
SMAD4,SERPINE1,Activation,9765209
SMAD4,TGFB1,Unknown,21968601
SMAD7,CDK1,Repression,15023526
SMAD7,HMOX1,Unknown,11018038
SMAD7,TGFB1,Activation,19214138
SNAI1,VDR,Repression,15322538;16804902;20138990
SNAI2,MMP9,Activation,22074556
SNAI2,VDR,Repression,18485278;20138990
SNW1,VDR,Unknown,15225769
SOX2,DKK1,Activation,22015605
SOX6,CTNNB1,Repression,21084391
SOX6,TP53,Activation,21084391
SP1,ABCA1,Activation,11264984;17887732
SP1,ABCA1,Unknown,10884428
SP1,ABCB1,Activation,10644769;7565762
SP1,ABCB1,Unknown,10860921;8103518
SP1,ADAM10,Activation,21854868
SP1,ADAM17,Activation,22705645
SP1,ADAM17,Unknown,19772640
SP1,ADIPOQ,Activation,12378384
SP1,AGT,Unknown,12032593
SP1,ALOX5,Activation,19781662;9062372
SP1,ALOX5,Unknown,10436859;2251250
SP1,APOA1,Unknown,10829013
SP1,APOE,Unknown,11229886
SP1,APP,Activation,15673661
SP1,APP,Unknown,8015372
SP1,BACE1,Activation,21712774;22275252
SP1,BACE1,Unknown,15681800;15857888
SP1,BACE2,Unknown,15857888
SP1,BAX,Unknown,11278953
SP1,BCL2,Unknown,10542244
SP1,CASP3,Unknown,11773055
SP1,CAT,Unknown,11479230
SP1,CAV1,Unknown,10684646
SP1,CCL2,Activation,10644332
SP1,CCL2,Unknown,12488502
SP1,CD14,Activation,17203216
SP1,CD14,Unknown,11698458
SP1,CD2AP,Activation,21604172
SP1,CETP,Repression,10669650
SP1,CETP,Unknown,12730302
SP1,CHI3L1,Unknown,12933821
SP1,COL18A1,Unknown,11093745
SP1,CREB1,Unknown,17937658
SP1,CRMP1,Unknown,18524846
SP1,CTSB,Unknown,10701774
SP1,CYP19A1,Unknown,15072557
SP1,DHCR24,Activation,22431021
SP1,DPYSL2,Unknown,15207709
SP1,EPO,Activation,14741200
SP1,ESR1,Unknown,12237165;21235772
SP1,FAS,Activation,22084312
SP1,FAS,Unknown,10022897;10871852;9261184;9300785
SP1,IGF1R,Unknown,15345673
SP1,IGF2,Activation,11327698
SP1,IGF2,Unknown,10606246;11336542;9610618
SP1,IL10,Activation,21309719
SP1,IL10,Unknown,11278848;17202341
SP1,IL2RB,Unknown,9199305
SP1,IL6,Activation,18502099
SP1,INSR,Activation,1311316;16707431
SP1,INSR,Unknown,7983788
SP1,LAMA1,Unknown,17141338
SP1,LDLR,Activation,16303770
SP1,LEP,Activation,18559540
SP1,LPL,Unknown,18793716;9788252
SP1,MAOB,Unknown,11259630;20980443
SP1,MME,Unknown,14510963
SP1,MMP9,Activation,19616522;21963718
SP1,MMP9,Unknown,11060311;18357389;7860222
SP1,MPO,Activation,17521322;8662930
SP1,MPO,Unknown,12057865
SP1,NOS1,Unknown,12237165
SP1,NOS3,Activation,10713142;12270858;18624763
SP1,NOS3,Unknown,15722551
SP1,NPY,Unknown,2376581
SP1,PLAU,Unknown,10361124
SP1,POLD1,Unknown,11375983
SP1,PON1,Activation,15380450
SP1,PRNP,Activation,18990686
SP1,PRNP,Unknown,23131565
SP1,PSEN1,Unknown,10446206
SP1,PSIP1,Unknown,22019592;23386123
SP1,PTGS2,Activation,15767339
SP1,PTGS2,Repression,15767339
SP1,SERPINE1,Activation,15039136
SP1,SERPINE1,Unknown,10880342;11251188
SP1,SIRT1,Unknown,23843607
SP1,SNAP25,Unknown,18194215
SP1,SOD1,Activation,8921911;9867871
SP1,SOD1,Repression,11724400
SP1,SOD2,Repression,11853549
SP1,SOD2,Unknown,18779124;23500038
SP1,SQSTM1,Unknown,9762895
SP1,ST6GAL1,Unknown,10814704
SP1,SYP,Unknown,12492469
SP1,TF,Unknown,8548503
SP1,TGFB1,Activation,9580699
SP1,TGFB1,Unknown,22415074;2808430
SP1,TH,Unknown,20124442
SP1,TLR2,Activation,18423053
SP1,TLR2,Unknown,18583567
SP1,TNF,Activation,10688670;10913190
SP1,TNF,Repression,12759366
SP1,UTRN,Activation,11237613
SP1,VDR,Unknown,15664452
SP1,VEGFA,Activation,10581162;12429844;15217947;15342781;16540671;16982770;21115498
SP1,VEGFA,Repression,11559575
SP1,VEGFA,Unknown,10816575;11731421;12560084;14647449;18575762;23369005;8910439
SP2,CD14,Unknown,11698458
SP2,MMP9,Repression,17071613
SP3,ABCA1,Repression,15922656
SP3,ABCA1,Unknown,10884428
SP3,ACE,Unknown,14679188
SP3,CD14,Unknown,11698458
SP3,CD2AP,Activation,21604172
SP3,CETP,Repression,10669650
SP3,CETP,Unknown,12730302
SP3,CTSB,Unknown,10701774
SP3,CYP46A1,Unknown,20930312
SP3,LAMA1,Unknown,17141338
SP3,LPL,Activation,9788252
SP3,LPL,Unknown,18793716
SP3,MAOB,Unknown,11259630
SP3,NOS3,Activation,14555463
SP3,TFF1,Activation,18543253
SP3,UTRN,Activation,11237613
SP3,VEGFA,Unknown,10816575;14647449
SP4,MAOB,Activation,11259630
SPDEF,MMP9,Repression,20550708;22761428
SPDEF,SQSTM1,Activation,12700667
SPI1,ACP5,Activation,11481336
SPI1,ALOX15,Activation,16320347
SPI1,BCL6,Repression,19564417
SPI1,BPI,Unknown,14623259
SPI1,BTK,Unknown,10362515
SPI1,CCL2,Activation,24429361
SPI1,CCL5,Unknown,10760799
SPI1,CD163,Unknown,10725797
SPI1,CD22,Unknown,15892171
SPI1,CD40,Activation,10823830
SPI1,CD68,Repression,12676954
SPI1,CLEC4G,Activation,19111020
SPI1,CSF1,Unknown,9632776
SPI1,CSF2RA,Unknown,7565736
SPI1,CSF3R,Activation,7964503
SPI1,CSF3R,Unknown,10453008
SPI1,CTSG,Unknown,16019164
SPI1,CTSK,Unknown,15304486
SPI1,CTSS,Activation,16365419
SPI1,CXCR1,Activation,9867862
SPI1,CYBB,Activation,9593745
SPI1,CYBB,Unknown,10233904
SPI1,DAPK2,Unknown,24038216
SPI1,ELANE,Unknown,14732495;16247445
SPI1,ERAP2,Unknown,15691326
SPI1,FCER1A,Activation,11971001
