TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
TP53,NFKB1,Unknown,15988033
TP53,NKX3-1,Repression,17202838
TP53,NLRC4,Activation,15580302
TP53,NME1,Unknown,12669312
TP53,OGG1,Activation,16293709
TP53,PAX5,Activation,21319196
TP53,PDGFRB,Activation,18697203
TP53,PERP,Repression,17344317
TP53,PERP,Unknown,15856024
TP53,PIAS3,Repression,11877452
TP53,PLAGL1,Unknown,11896574
TP53,PLK1,Unknown,24076372
TP53,PLK3,Unknown,16581545
TP53,PMAIP1,Activation,14695212
TP53,PMAIP1,Unknown,15856024
TP53,PML,Activation,14992722
TP53,POLD1,Unknown,11375983
TP53,PPARGC1A,Unknown,19139068
TP53,PTPA,Repression,10787423
TP53,PRC1,Repression,12889596
TP53,PRG3,Unknown,12135761
TP53,PRKAB1,Unknown,12771025
TP53,PTEN,Repression,17344317
TP53,PTEN,Unknown,11545734
TP53,PTPN13,Unknown,11696979
TP53,PTTG1,Activation,12355087
TP53,PTTG1,Repression,15016801
TP53,RAD51B,Unknown,9878257
TP53,RASSF1,Repression,21364923
TP53,RB1,Unknown,8119988
TP53,RECQL4,Activation,15674334
TP53,REEP5,Repression,8557038
TP53,RELA,Unknown,15988033
TP53,RRM2B,Unknown,10716435;15856024
TP53,S100B,Activation,15178678
TP53,SFN,Activation,10101800
TP53,SIAH1,Unknown,20421190
TP53,SIVA1,Activation,15105421
TP53,SIVA1,Activation,15105421
TP53,SLC2A1,Repression,22483234
TP53,SLC6A6,Repression,16734743
TP53,SMAD3,Unknown,21900401
TP53,SSTR2,Repression,14695784
TP53,STAT1,Unknown,12364590
TP53,STAT3,Repression,11809683
TP53,TBXAS1,Repression,14586398
TP53,TCEAL1,Unknown,20421190
TP53,TCF7L2,Repression,14990988
TP53,TERT,Repression,10778946;18754863
TP53,THBS1,Activation,10029407;10101800
TP53,THBS1,Unknown,19826414
TP53,TNFRSF10A,Activation,11313989
TP53,TNFRSF10B,Activation,10101800;11313989;11756185
TP53,TNFRSF10B,Unknown,10810622;19351839
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TP53I3,Activation,10101800;14695213
TP53,TP53I3,Unknown,12851404
TP53,TP73,Unknown,11238924;16990849
TP53,TRIM22,Activation,15064739
TP53,TYMS,Repression,21351099
TP53,UHRF1,Repression,18220474;19501055
TP53,UHRF1BP1,Activation,18220474
TP53,VCAN,Activation,12438652
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP53,WRN,Repression,11427532
TP53,XPC,Unknown,12771027;12967652;15927209;16357511;22336944
TP53,XPO1,Repression,22284678
TP63,VDR,Activation,22521434
TP63,VDR,Unknown,16462763;17716971
TP73,VDR,Unknown,17716971
TRAF6,VEGFA,Repression,22326918
TTF2,TPO,Activation,8602863
TWIST1,BCL2,Unknown,23095743
TWIST1,ESR1,Repression,22056872
TWIST1,MAPK1,Activation,23222305
UHRF1,ABCB1,Repression,20037778
UHRF1,VEGFA,Unknown,17934516
USF1,CTSB,Unknown,14669984;15276216
USF1,CTSD,Activation,9731700
USF1,FBP1,Unknown,11023824
USF1,FMR1,Activation,11058604
USF1,FMR1,Unknown,15175277
USF1,HMOX1,Activation,15242350
USF1,PTGS2,Repression,18817855
USF2,CTSB,Unknown,14669984;15276216
USF2,CTSD,Activation,9731700
USF2,FBP1,Unknown,11023824
USF2,FMR1,Activation,11058604
USF2,FMR1,Unknown,15175277
USF2,HMOX1,Activation,15242350
USF2,IGF2R,Activation,12857727
USF2,PTGS2,Unknown,12057991
VDR,AMH,Unknown,19056816
VDR,ASAP2,Unknown,23999061
VDR,BGLAP,Unknown,20227497
VDR,BHLHE40,Unknown,23220548
VDR,CALB1,Activation,1317496
VDR,CAMP,Unknown,15985530
VDR,CD14,Activation,16402404
VDR,CDH1,Activation,22213313
VDR,CDKN1A,Unknown,23087083
VDR,CDKN1B,Activation,16518840
VDR,CST5,Activation,19662683
VDR,CXCL8,Activation,9431991
VDR,CXCL8,Unknown,24250750
VDR,CYP1A1,Unknown,22837390
VDR,CYP24A1,Activation,23463632
VDR,CYP24A1,Repression,9687155
VDR,CYP24A1,Unknown,19244278;19429444;21763285
VDR,CYP3A4,Unknown,11723248
VDR,CYP3A4,Activation,12147248;19712670
VDR,CYP3A4,Unknown,11991950;15205382;15358113;18400206;22939842
VDR,CYP3A5,Unknown,22939842
VDR,CYP3A7,Unknown,15358113
VDR,CYP7A1,Repression,19106115;20371703
VDR,DDIT4,Unknown,21123297
VDR,DKK4,Repression,18408752
VDR,EGFR,Repression,16087726
VDR,EGFR,Unknown,15218361
VDR,ERBB2,Unknown,10765127
VDR,FOXP3,Unknown,22529297
VDR,HLA-DRB1,Unknown,19956544
VDR,HOXA10,Activation,15905361
VDR,IGFBP3,Repression,23770368
VDR,IGFBP3,Unknown,14963110
VDR,IL10,Repression,20691220
VDR,IL12B,Repression,21310195
VDR,IL2,Repression,7565732
VDR,IL6,Repression,11050002
VDR,NCOR1,Activation,23098689
VDR,PHB,Unknown,16849588;17207617
VDR,PLD1,Unknown,17433303
VDR,PODXL,Unknown,23548800
VDR,PRL,Unknown,10406465
VDR,PTH,Repression,17095575;7489414
VDR,SKP2,Repression,16883603
VDR,TLR10,Unknown,24373795
VDR,TNFRSF21,Activation,12520529
VDR,TPT1,Activation,19815065
VDR,TRPV6,Unknown,17293108;20227497;22563729
VDR,UCP1,Unknown,23906633
VHL,IGF1R,Repression,17486080;19509240
VHL,TP53,Unknown,22071692
VHL,VEGFA,Activation,10804089;7533661;8625303
VHL,VEGFA,Repression,10581162;12539169;12912922;8855222;9370235
VHL,VEGFA,Unknown,10189987;19801654;9572397;9689663
WT1,ABCB1,Unknown,10392899;10860921
WT1,BCL2,Unknown,12644474
WT1,IGF1,Repression,9076342
WT1,IGF1R,Repression,10499530;12444079
WT1,IGF1R,Unknown,11001824;15345673
WT1,IGF2,Repression,1323141;7535092;8634146
WT1,IGF2,Unknown,10606246
WT1,VDR,Activation,23362234
WT1,VDR,Unknown,11050081;11773605
WT1,VEGFA,Activation,20871039
WT1,VEGFA,Unknown,16572586;17127464
XBP1,CCL2,Unknown,16931790
XBP1,ESR1,Activation,15882996
XBP1,HSPA1A,Unknown,17404501
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,PRNP,Unknown,23737521
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
YBX1,ABCB1,Activation,10644769
YBX1,ABCB1,Repression,17072343
YBX1,ABCB1,Unknown,18234965
YEATS4,TP53,Repression,18214854
YY1,ADORA2A,Unknown,20666933
YY1,DBH,Activation,8753872
YY1,HLA-DRA,Unknown,11533238;19252299
YY1,IL1B,Unknown,22467534
YY1,NOS2,Unknown,20430007
YY1,TP53,Activation,10634504;8816507
YY1,TP53,Repression,10787423
YY1,TP53,Unknown,10505791
ZBTB16,BCL2,Repression,14769944
ZBTB2,TP53,Repression,19380588
ZEB1,LAMC2,Unknown,20729552
ZFP36,IL6,Repression,21656745
ZFP36,VEGFA,Repression,21507959;21656745
ZFP36L1,VEGFA,Repression,19801654
ZMYND11,IL6,Activation,19379743
ZNF143,TALDO1,Unknown,14702349
ZNF148,ADORA2A,Unknown,20666933
ZNF160,TLR4,Repression,19846881
ZNF224,VDR,Activation,23362234
ZNF24,VEGFA,Repression,20510677;23212515
ZNF300,IL6,Activation,21777376
ZNF350,ATXN2,Activation,20926453
ZNF76,TALDO1,Unknown,14702349
ZNRD1,ABCB1,Activation,16373708
ZNRD1,BCL2,Activation,16373708;16609701
